update,loss,win_rate,win_rate_black,win_rate_white,avg_game_length,entropy,value_loss,raw_value_mse,tactics_wins,tactics_blocks,tactics_synth_wins_eq,tactics_synth_wins_missed,tactics_synth_blocks,imitation_black,imitation_white,win_miss_ema,block_miss_ema,win_boost,block_boost,cf_attempted,cf_candidates_avg,cf_added,cf_winrate_avg,cf_orig_winrate_avg,cf_entropy_avg,time_total,time_selfplay,time_train,learning_rate
88,0.680636246688664,0.779296875,0.8967028420010799,0.6641035231660231,8.97265625,1.2694775051049558,0.12661973712965846,0.12640284084432035,399,0,235,18,46,0,0,0.3958551811153379,0.9041817642190051,0.6425617424305203,0.7428938159247327,0,0.0,0,0.0,0.0,0.0,3.3350333273410797,0.588953286409378,2.745660424232483,0.00012205691746203229
96,0.6559205083176494,0.751953125,0.9168650793650793,0.5916312655283243,8.744140625,1.2750032342775661,0.12132762162946165,0.12079640260097144,385,0,271,0,39,0,0,0.3489963921148043,0.9155241103775533,0.5833762471486779,0.7444766106199819,0,0.0,0,0.0,0.0,0.0,3.020261585712433,0.4345298409461975,2.5854433178901672,0.00012205689836264355
104,0.6545534917386249,0.751953125,0.9141529999096413,0.5845755347593582,8.8125,1.3396295601672668,0.09497019043192267,0.09391793024948487,385,0,320,9,44,0,0,0.30940686228558945,0.9106198599740366,0.5294295071324563,0.7438166735771684,0,0.0,0,0.0,0.0,0.0,3.084434151649475,0.43711307644844055,2.647035628557205,0.00012205687926325481
112,0.44066156673943624,0.69140625,0.8730878145807335,0.4890716807672668,8.8515625,1.5797069385013742,0.08618451317306608,0.08563241604287641,354,0,298,10,44,0,0,0.2753763547491286,0.9212001057864426,0.4812362037160063,0.7451939157309588,0,0.0,0,0.0,0.0,0.0,3.089889705181122,0.44886356592178345,2.6407187283039093,0.00012205686016386608
120,0.4278101471136324,0.669921875,0.9040235858356138,0.4566074712407917,8.671875,1.250756225376835,0.07515544176567346,0.0742706422633101,343,0,321,0,35,0,0,0.24277907392898498,0.9305279301837734,0.43243772639285516,0.7462643980890553,0,0.0,0,0.0,0.0,0.0,3.002853959798813,0.43881309032440186,2.563746154308319,0.00012205684106447734
128,0.21186240296810865,0.615234375,0.8108775442523009,0.40639361337098406,8.5390625,1.3349207152598317,0.08792808908037841,0.08703318078801027,315,0,269,0,55,0,0,0.21404044944785539,0.9387515867537765,0.3875965860932631,0.747096446742113,0,0.0,0,0.0,0.0,0.0,3.442780315876007,0.4255739450454712,3.01689013838768,0.00012205681559862569
136,0.31358598193037324,0.640625,0.8871871285901581,0.4040864337771031,8.59375,1.262954499138409,0.07038340193685144,0.0696704661357827,328,0,265,0,45,0,0,0.18870371839889602,0.946001779778498,0.34664951848274417,0.7477431691806652,0,0.0,0,0.0,0.0,0.0,2.911028802394867,0.43439388275146484,2.4763400554656982,0.00012205680286569986
144,0.2398121021251427,0.603515625,0.853565690745482,0.30983907052986004,8.560546875,1.2244970204854515,0.12728566653095186,0.12714732800546916,309,0,265,5,49,0,0,0.16788484611059518,0.9523937416081614,0.31201217484313004,0.7482458440074193,0,0.0,0,0.0,0.0,0.0,2.9276534020900726,0.45261821150779724,2.4747192561626434,0.00012205677739984822
152,0.15129487673402764,0.578125,0.8785172100827627,0.29462187118437116,8.51953125,1.096966506373572,0.10106025682762265,0.09967604044766754,296,0,252,4,47,0,0,0.14883971629491355,0.9580290641288941,0.27954238209752913,0.7486365556425654,0,0.0,0,0.0,0.0,0.0,2.8986913561820984,0.4337231516838074,2.4646496772766113,0.00012205676466692239
160,-0.10885546857025474,0.54296875,0.8753122618963136,0.22595045145952405,8.583984375,1.0279524550690036,0.0913628899725154,0.09119082903847722,278,0,245,5,66,0,0,0.1325556257464014,0.9629973134330911,0.25032741770606004,0.7489402421884468,0,0.0,0,0.0,0.0,0.0,2.902810901403427,0.443170964717865,2.4593607783317566,0.00012205673920107074
168,-0.07406879332847893,0.5546875,0.86355454690584,0.24541650220463077,8.580078125,0.7403254742265795,0.06795981642790139,0.06590392877742433,284,1,263,4,48,0,0,0.11772346598501769,0.9644890828668359,0.2248819162868485,0.7490239683739276,0,0.0,0,0.0,0.0,0.0,2.923271059989929,0.44089630246162415,2.4821073412895203,0.000122056720101682
176,-0.014941387897124514,0.55859375,0.8660666597366076,0.24331424145540526,8.61328125,0.7530174305120173,0.10245030547957867,0.10068468540731684,286,0,261,4,37,0,0,0.10455656279782664,0.9686926367232487,0.2011505023739425,0.7492413646113146,0,0.0,0,0.0,0.0,0.0,2.9063007533550262,0.4381014406681061,2.467920243740082,0.00012205670100229327
184,-0.06322926026768982,0.564453125,0.897320632798574,0.23274134250474382,8.634765625,0.9859862575845542,0.08848237222991884,0.08708944288433493,289,0,264,4,41,0,0,0.09294827288052045,0.9723986009241338,0.17993146035908514,0.7494103391349298,0,0.0,0,0.0,0.0,0.0,2.9177067577838898,0.43985700607299805,2.4775844514369965,0.00012205668190290453
192,-0.416265457708505,0.521484375,0.8179588371398716,0.2351428495480506,8.572265625,0.8545741723757989,0.0667337789782323,0.06491854281533863,267,0,243,0,60,0,0,0.08194565446183337,0.9756658769309082,0.15956279863243505,0.7495416771469126,0,0.0,0,0.0,0.0,0.0,3.38242244720459,0.4286191761493683,2.9535103142261505,0.00012205666280351579
200,-0.515895478616585,0.537109375,0.8559317681067542,0.257143173290307,8.533203125,0.8592671023062164,0.04319162713363767,0.042222321372178996,275,0,251,0,49,0,0,0.0722454552093727,0.9785463938290193,0.1413980006697142,0.7496437616092477,0,0.0,0,0.0,0.0,0.0,2.8875491321086884,0.44926905632019043,2.4380063116550446,0.00012205663733766414
208,-1.0617016746546142,0.470703125,0.7994008278598795,0.1967326592754458,8.55078125,0.6501263863714672,0.07225624436978251,0.07079086822804043,241,0,221,11,58,0,0,0.0666850174273526,0.9810859336729442,0.1308978364193235,0.7497231083063154,0,0.0,0,0.0,0.0,0.0,2.837541550397873,0.44226929545402527,2.3949942886829376,0.00012205662460473832
216,-0.7909595125820488,0.51171875,0.8118995463174146,0.23857357409747115,8.599609375,0.7472353518952011,0.08392472338164225,0.08264880924009643,262,0,236,7,50,0,0,0.06074536602012628,0.98332485913216,0.11841920129436245,0.7497847817303753,0,0.0,0,0.0,0.0,0.0,2.878822982311249,0.4444204568862915,2.4341370165348053,0.00012205659913888667
224,-1.9775441596284509,0.423828125,0.676452923511747,0.14862505720403385,8.748046875,0.9686865409105878,0.07835093553876504,0.07714434614432183,217,0,197,7,66,0,0,0.05633044288912204,0.9852987550030659,0.10967740279758331,0.7498327183348701,0,0.0,0,0.0,0.0,0.0,2.892831325531006,0.4582248032093048,2.4343284368515015,0.00012205658003949793
232,-1.777935543563217,0.47265625,0.7229854537817333,0.188592650654664,8.716796875,0.6916717287998672,0.07820272102253512,0.07745534068448434,242,0,213,7,48,0,0,0.051617210377346595,0.9870389937828528,0.10045150714481388,0.7498699777879572,0,0.0,0,0.0,0.0,0.0,2.9167038798332214,0.468596875667572,2.4478357434272766,0.0001220565609401092
240,-1.4054183311527595,0.51953125,0.7452673452673453,0.2339414152953104,8.630859375,0.8918887074095432,0.056185416236985475,0.05597837707811609,266,1,232,7,62,0,0,0.04816276452493189,0.9870183375835659,0.09546062962993007,0.7498695630200207,0,0.0,0,0.0,0.0,0.0,2.9132633805274963,0.4462120831012726,2.466784954071045,0.00012205654184072046
248,-2.5507882051169872,0.408203125,0.6395306143664704,0.13777415228543524,8.724609375,0.6011306029903014,0.07267551054246724,0.07184387321188987,209,0,190,20,56,0,0,0.05017428416931027,0.9885550232430385,0.09843019189798952,0.7498986158784591,0,0.0,0,0.0,0.0,0.0,2.8644970655441284,0.448581337928772,2.4156384766101837,0.00012205652274133172
256,-2.216380612066132,0.421875,0.6562707920037142,0.15845859854480543,8.6953125,0.7112705527392531,0.0936372767901048,0.09336269671311631,216,0,183,32,73,0,0,0.05594331018404752,0.9899098059427607,0.10400511903228382,0.7499211976534396,0,0.0,0,0.0,0.0,0.0,3.376747101545334,0.45412376523017883,2.9223290383815765,0.00012205649727548007
264,-3.236591192893684,0.333984375,0.4843488559652353,0.21204080852295987,8.857421875,0.686563150680961,0.12266637536231428,0.12289514554419162,171,0,143,41,64,0,0,0.06746932954180634,0.991104218184557,0.13238277377391683,0.74993874968063,0,0.0,0,0.0,0.0,0.0,2.8959454596042633,0.4887755513191223,2.4068961441516876,0.00012205648454255424
272,-2.3394287303090096,0.458984375,0.6921092095057346,0.25126684324875115,8.658203125,0.5727820975629014,0.08794130443129689,0.08815201537785175,235,0,204,6,54,0,0,0.06219831472813229,0.9921572435912477,0.12008956647951918,0.7499523922600445,0,0.0,0,0.0,0.0,0.0,2.864496558904648,0.4530491232872009,2.4111675024032593,0.0001220564590767026
280,-4.051969166845083,0.310546875,0.4401338325151242,0.1848773187794179,8.9296875,0.5401453446862675,0.06128734746016562,0.06103530637506438,159,0,140,11,67,0,0,0.0595412040370286,0.9930856186265443,0.11510330891550924,0.7499629961618652,0,0.0,0,0.0,0.0,0.0,2.9032620191574097,0.4841020107269287,2.4188777208328247,0.00012205643997731386
288,-2.268322430551052,0.50390625,0.7282520486765609,0.265123082337522,8.720703125,0.6700387691774715,0.05332712858216837,0.053150774903624215,258,0,227,9,37,0,0,0.05466308444024944,0.9939040985992835,0.10797784042711855,0.7499712382054267,0,0.0,0,0.0,0.0,0.0,2.9100781679153442,0.4545097053050995,2.4552828669548035,0.00012205642087792512
296,-2.198054764419794,0.5234375,0.7408910897570171,0.29075630893853144,8.595703125,0.8625819432260883,0.07398665143409744,0.07316640983449597,268,0,246,11,47,0,0,0.05070994229712544,0.994625692179793,0.09958338329651628,0.7499776444588243,0,0.0,0,0.0,0.0,0.0,2.897065579891205,0.4552380442619324,2.4415474236011505,0.00012205639541207347
304,-2.31286084279418,0.521484375,0.7851319638591443,0.2730532240697044,8.62109375,0.7957227255726133,0.049000216473359615,0.04824483484276967,267,0,241,7,54,0,0,0.04695261862057374,0.9952618681557179,0.09312070706199005,0.7499826238164665,0,0.0,0,0.0,0.0,0.0,2.8982269763946533,0.4413697123527527,2.456573188304901,0.00012205638267914765
312,-2.2465774547308683,0.55078125,0.8524698822103924,0.23285802140866796,8.46484375,0.7919119821956984,0.047726372024044394,0.046398748941822526,282,0,247,1,42,0,0,0.041802199997447824,0.9958227377134243,0.08312811599499836,0.7499864940977355,0,0.0,0,0.0,0.0,0.0,2.8517287969589233,0.43542638421058655,2.4160214960575104,0.000122056357213296
320,-2.51701295748353,0.525390625,0.840737261955282,0.2450223449424488,8.4453125,0.7303431810287797,0.049047223990783095,0.04746745128642183,269,0,236,4,55,0,0,0.03803950621287274,0.9963172151421017,0.07579331055222183,0.7499895023325677,0,0.0,0,0.0,0.0,0.0,3.357719659805298,0.4431047737598419,2.914325088262558,0.00012205633811390726
328,-2.230425463989377,0.552734375,0.852432869699604,0.2677849264705882,8.595703125,0.7757813922350463,0.03749729145783931,0.03643067795956961,283,0,258,1,39,0,0,0.03394583785943304,0.9967531595147493,0.06778012954280321,0.7499918405287287,0,0.0,0,0.0,0.0,0.0,2.89029598236084,0.45032331347465515,2.4397012591362,0.00012205631901451852
336,-1.7517140000127256,0.599609375,0.8789474676849538,0.3112352168595216,8.5703125,0.8070686341113464,0.05551215726882219,0.05444083618054025,307,0,263,4,44,0,0,0.03063779584808819,0.997137499597878,0.061279509908279683,0.7499936579271675,0,0.0,0,0.0,0.0,0.0,2.919410675764084,0.44480809569358826,2.4743279814720154,0.00012205629354866687
344,-2.469310015439987,0.541015625,0.8571805882920835,0.22527962536501614,8.5078125,0.7762241640886516,0.04690680810017511,0.04540166810828955,277,0,251,2,54,0,0,0.027463468947633584,0.9974763439752057,0.055020417697911106,0.7499950705276758,0,0.0,0,0.0,0.0,0.0,2.872286558151245,0.43873199820518494,2.4332708418369293,0.00012205627444927813
352,-1.9005258735269308,0.587890625,0.8798085540434495,0.27736993398758103,8.638671875,0.8385627906542082,0.04883694340242073,0.047106294824023356,301,0,276,3,46,0,0,0.024956358035921108,0.997775078135619,0.049358893599472875,0.7499961684928512,0,0.0,0,0.0,0.0,0.0,2.95700603723526,0.4406457245349884,2.516090601682663,0.0001220562553498894
360,-2.3154970817267895,0.548828125,0.8541726096526736,0.21081762566137566,8.599609375,0.8259052661372972,0.05535734520526603,0.05354606335145066,281,0,259,4,58,0,0,0.022823495814161876,0.998038450068486,0.04583396695701991,0.749997021902941,0,0.0,0,0.0,0.0,0.0,2.917110323905945,0.4235907196998596,2.493269622325897,0.00012205622988403775
368,-2.4370609745383263,0.546875,0.866056701969296,0.23398740892102415,8.587890625,0.7736036138981794,0.05526480224216357,0.053621510857853744,280,1,256,2,58,0,0,0.02048284356063959,0.9962714928128464,0.04118296458835158,0.7499892400542518,0,0.0,0,0.0,0.0,0.0,2.9061278104782104,0.43251219391822815,2.47334823012352,0.00012205621715111192
376,-2.4111067447811365,0.537109375,0.812411359530262,0.27787265048073984,8.611328125,0.7556296036638908,0.052702694141771644,0.051316532007647485,275,0,247,0,53,0,0,0.01805821634764046,0.9967128495006067,0.036353175710678975,0.7499916366689287,0,0.0,0,0.0,0.0,0.0,2.891298145055771,0.4450162649154663,2.446012169122696,0.00012205619168526027
384,-2.388328604400158,0.541015625,0.8258728506254863,0.2593279770384744,8.607421875,0.7743589800044279,0.0640054774703458,0.06320370779375938,277,0,259,5,51,0,0,0.017418823019418,0.9971019612238132,0.035077500470925393,0.7499934994740451,0,0.0,0,0.0,0.0,0.0,3.443474978208542,0.45386555790901184,2.9893253445625305,0.00012205617258587154
392,-2.192294590175152,0.56640625,0.8732622706324082,0.2616526871315178,8.52734375,0.8161130087599251,0.04724970902316272,0.04578661484462785,290,1,260,1,47,0,0,0.015703631389777362,0.9946461983257123,0.03165129588917437,0.7499778147324381,0,0.0,0,0.0,0.0,0.0,2.8796566426754,0.42732495069503784,2.452060043811798,0.0001220561534864828
400,-2.453056462109089,0.544921875,0.8655157930107527,0.22959240514387574,8.53515625,0.7913987979665862,0.04709338262910023,0.045543617170624925,279,0,251,4,49,0,0,0.01508751684960382,0.9952799469160412,0.029410453657005453,0.7499827561642161,0,0.0,0,0.0,0.0,0.0,2.8786864280700684,0.43077367544174194,2.447634756565094,0.00012205612802063115
408,-1.858139880001545,0.59765625,0.8601506132756133,0.2843652338577255,8.4921875,0.8338211860116174,0.0562469894066453,0.054925281880337684,306,1,268,1,39,0,0,0.013675664180380423,0.9929503059377838,0.02759246825486894,0.7499615336788785,0,0.0,0,0.0,0.0,0.0,2.875257968902588,0.42670273780822754,2.44828724861145,0.00012205610892124241
416,-2.240424258634448,0.55859375,0.8775718099105196,0.2538960049571255,8.611328125,0.8072890042171135,0.06195260485401377,0.06034335207213627,286,0,259,1,45,0,0,0.012530311906498826,0.9937848033558774,0.02434639199834754,0.749970101468338,0,0.0,0,0.0,0.0,0.0,2.9310986697673798,0.4403150975704193,2.49051433801651,0.00012205608982185367
424,-1.7881382029736415,0.61328125,0.8823629327661585,0.33677032934385875,8.521484375,0.8086769631953468,0.05285084794741124,0.051423788003113785,314,0,279,2,45,0,0,0.011777900343341705,0.9945205183396328,0.023039587620261148,0.7499767609126767,0,0.0,0,0.0,0.0,0.0,2.9268097579479218,0.43907424807548523,2.4874745905399323,0.00012205606435600203
432,-2.4739550529047847,0.5390625,0.8486455358299327,0.2512352602372533,8.623046875,0.7137408863681189,0.05189735774183646,0.050745754799851356,276,1,251,1,50,0,0,0.010887740549901511,0.9787210311092664,0.020985786651452898,0.7496495377282978,0,0.0,0,0.0,0.0,0.0,2.883918523788452,0.4346971809864044,2.4489443600177765,0.0001220560516230762
440,-2.5285920798778534,0.533203125,0.833858319453608,0.25671631177255116,8.478515625,0.6756653734181931,0.06037042965181172,0.05910561807224506,273,0,255,4,48,0,0,0.010897084750627626,0.9812398985157518,0.022017562596379436,0.7497275978824762,0,0.0,0,0.0,0.0,0.0,2.8456509113311768,0.4293822646141052,2.4160031974315643,0.00012205602615722455
448,-2.60831581056118,0.541015625,0.8452251699001561,0.22097531927495165,8.55078125,0.6973534844943241,0.055422890989575535,0.05414885514671108,277,0,256,3,57,0,0,0.010889698632381923,0.9834605986076442,0.022002721948809922,0.7497882713215575,0,0.0,0,0.0,0.0,0.0,3.3957780301570892,0.43407320976257324,2.961415618658066,0.00012205600705783581
456,-2.6182178650051355,0.533203125,0.8554101280663782,0.23163241473823493,8.533203125,0.7422817175510374,0.05053555202903226,0.04964889824494656,273,0,250,2,45,0,0,0.009964157467039348,0.98541842651293,0.020142176057552752,0.7498354306725568,0,0.0,0,0.0,0.0,0.0,2.8590520918369293,0.415438711643219,2.443341851234436,0.00012205598795844708
464,-2.4347486179322004,0.55078125,0.8398742723805802,0.26355520909074304,8.5078125,0.7506072522218962,0.06524382409406826,0.06442175114673306,282,0,253,2,66,0,0,0.009164713374248883,0.9871444993494689,0.018533690485204257,0.7498720859935728,0,0.0,0,0.0,0.0,0.0,2.8823179602622986,0.42524534463882446,2.4568126797676086,0.00012205596249259543
472,-2.153351776301861,0.576171875,0.8107664873370104,0.26468464968590366,8.4921875,0.8082979015621774,0.050484916602727026,0.049701740270372,295,0,276,0,55,0,0,0.008079853580209278,0.9886662507909486,0.01634883745730531,0.7499005768979283,0,0.0,0,0.0,0.0,0.0,2.905561476945877,0.4274517893791199,2.477849632501602,0.00012205594339320669
480,-2.4313541166484356,0.546875,0.8516119496285367,0.24223100937996572,8.55859375,0.7909205376678532,0.0369755873689428,0.03640371546108386,280,0,251,1,54,0,0,0.0075559991774048155,0.9900078670893019,0.015292951356123519,0.7499227218855725,0,0.0,0,0.0,0.0,0.0,2.896992176771164,0.43234485387802124,2.4643763303756714,0.00012205592429381795
488,-2.25353163422551,0.556640625,0.8436575360203409,0.27237061537732893,8.619140625,0.8243442433106956,0.06073432293487713,0.06038662303941694,285,0,250,4,50,0,0,0.007481353397575127,0.9911906714835969,0.015142448481012094,0.7499399344131793,0,0.0,0,0.0,0.0,0.0,2.891969084739685,0.4296422600746155,2.462063491344452,0.0001220558988279663
496,-2.472899876534939,0.533203125,0.8600173968302756,0.2325545910506065,8.619140625,0.8369393955075177,0.05849893600679934,0.058120456287490095,273,0,226,1,48,0,0,0.00706890059532954,0.9922334631050769,0.014310642459080425,0.749953313111392,0,0.0,0,0.0,0.0,0.0,2.867550790309906,0.43495041131973267,2.432322144508362,0.00012205587972857757
504,-2.1092370729893446,0.572265625,0.8597030372780492,0.2672391278742085,8.529296875,0.8574456333444608,0.06218023516703397,0.06177642522887912,293,1,239,2,58,0,0,0.007083489420513617,0.9917311959149168,0.014340070173492592,0.7499470793077087,0,0.0,0,0.0,0.0,0.0,2.8797910511493683,0.44791358709335327,2.4316055178642273,0.00012205586062918883
512,-2.2803706163540483,0.564453125,0.852334162056055,0.24780284370801614,8.46484375,0.8353544397316872,0.04266987385926768,0.04200459756944651,289,0,243,4,55,0,0,0.007441692289593962,0.9927100037325078,0.015062477985254952,0.7499588665890597,0,0.0,0,0.0,0.0,0.0,3.3602193892002106,0.4297889769077301,2.930151492357254,0.00012205583516333718
520,1.3546211356297135,0.578125,0.8421407383865671,0.3011102403343782,8.564453125,1.2047491103975896,0.16654848134203348,0.1658002171066558,512,0,399,8,52,847,165,0.007941799547990314,0.9935729465793102,0.014660128278992213,0.749968028432314,42,0.23809523809523808,4,0.625,0.0625,0.08461559257764728,5.172720372676849,0.42112821340560913,4.632032871246338,0.00012205581606394844
528,1.0311573397557368,0.3359375,0.5346383416310481,0.14345845111974143,8.84375,2.3423561853758645,0.1117865201231325,0.11112360138218227,512,3,383,38,86,1056,563,0.01224619663602748,0.9899819063252596,0.022037305775193805,0.7499446613802436,93,0.0,0,0.0,0.0,0.0,5.901104122400284,0.4770873486995697,5.423224091529846,0.0001220557969645597
536,1.074196227680659,0.3046875,0.45613850947902673,0.1690368183563748,8.953125,2.4452706212003696,0.10557536662963685,0.10538906441520075,512,1,350,59,119,1073,637,0.019268772739928233,0.9902348457612569,0.03737194193773541,0.7499261928684793,111,0.0,0,0.0,0.0,0.0,6.036819130182266,0.4848667085170746,5.551166504621506,0.00012205577149870805
544,0.9760244302451611,0.396484375,0.583276954673124,0.19749299705445617,8.87109375,2.227541877435932,0.09204754541860893,0.09170585524673427,512,0,375,78,99,929,554,0.028034914249903987,0.9913907818809803,0.0543336186764618,0.7499426322873017,76,0.0,0,0.0,0.0,0.0,5.782865136861801,0.48732706904411316,5.294763922691345,0.00012205575239931932
552,0.933352020336315,0.39453125,0.6066996251146801,0.19460748043065118,8.87109375,2.2235117024619013,0.09246197035827208,0.09212925065561496,512,0,373,79,91,1034,459,0.03454996277715458,0.9924098857213345,0.06759277568197297,0.749955410074983,89,0.0,0,0.0,0.0,0.0,5.8267412185668945,0.4738815724849701,5.3520777225494385,0.00012205573329993058
560,0.892636127769947,0.439453125,0.6829044279901134,0.20590000511875511,8.701171875,2.0049185516283003,0.08502507762750611,0.08440214171259211,512,0,366,50,90,979,393,0.03755342739327832,0.993308354607031,0.07222451038540878,0.7499653418043093,85,0.0,0,0.0,0.0,0.0,5.594774484634399,0.4585581421852112,5.135451138019562,0.00012205570783407893
568,0.9523893985897303,0.41796875,0.6628193122424867,0.1702310028922932,8.91015625,2.197255494761462,0.09904895082581788,0.09901310838640248,512,2,356,77,100,997,424,0.042616631984367055,0.9919249880432968,0.08250971452115274,0.7499495307953625,70,0.0,0,0.0,0.0,0.0,5.710499584674835,0.48634326457977295,5.223389387130737,0.00012205568873469019
576,0.9770216406323016,0.390625,0.6006035631035631,0.20445910183097743,9.19921875,2.1484877384647474,0.12591993651773237,0.12869522161037433,512,6,299,98,151,1045,477,0.05035638011990948,0.9884487050019537,0.09792171448159037,0.7499102209205426,81,0.0,0,0.0,0.0,0.0,6.663309037685394,0.5116081833839417,6.150921553373337,0.00012205566963530146
584,0.9415775231900625,0.486328125,0.6621336996336995,0.31592773981946076,9.36328125,1.887913198281083,0.15334204147802666,0.15862248747095192,512,5,263,69,149,874,420,0.0550186899305454,0.9861325537249308,0.10496112042246097,0.7498511553954795,68,0.014705882352941176,1,0.75,0.125,0.4992886185646057,5.785207450389862,0.5224812924861908,5.2362158596515656,0.0001220556441694498
592,0.8773578898981214,0.560546875,0.6921293525681571,0.4317249365701378,10.376953125,1.7893242120228512,0.1419720491649059,0.14885253011006366,512,21,252,77,148,830,399,0.06155211399264154,0.9723172145219677,0.11712201596102112,0.7495782693804126,62,0.0,0,0.0,0.0,0.0,6.066569983959198,0.6262244880199432,5.439579367637634,0.00012205562507006107
600,0.8645089432247914,0.640625,0.7623010173960372,0.5220715944002234,11.28125,1.676186667764418,0.15434748604457127,0.16301546897556074,512,70,229,86,135,760,327,0.06925486087882521,0.9356194668887725,0.12926807431599374,0.7475036646412379,49,0.02040816326530612,0,0.0,0.0,0.0,6.271381825208664,0.676604300737381,5.583069056272507,0.00012205560597067233
608,0.8227504350943491,0.689453125,0.7270191409897292,0.6428417949969674,11.658203125,1.6951003976708137,0.12716354805161245,0.13009308127041114,512,69,214,68,107,587,400,0.07168715297607846,0.8970879458111535,0.1398937091750584,0.7426456068646232,49,0.0,0,0.0,0.0,0.0,6.171368211507797,0.6955923438072205,5.475012630224228,0.00012205558050482068
616,0.8266631406731904,0.6484375,0.727778013700461,0.5741758128646716,12.3359375,1.814414943861519,0.11641145855537616,0.12190767948107066,512,109,251,98,127,780,408,0.07705717399810123,0.854616987592593,0.14912210492799072,0.7351129374293575,46,0.021739130434782608,0,0.0,0.0,0.0,6.855975985527039,0.7612185478210449,6.046345680952072,0.00012205555503896903
624,0.7699361683335155,0.7578125,0.8379020583109174,0.6750228386809269,12.095703125,1.6380432178458915,0.10269191669067368,0.10712631497447014,512,109,260,60,73,603,267,0.07804272594486522,0.800808940909696,0.1509681691600666,0.7223418149168896,32,0.0,0,0.0,0.0,0.0,6.282296985387802,0.7352147102355957,5.546284258365631,0.0001220555359395803
