update,loss,win_rate,win_rate_black,win_rate_white,avg_game_length,entropy,value_loss,raw_value_mse,tactics_wins,tactics_blocks,tactics_synth_wins_eq,tactics_synth_wins_missed,tactics_synth_blocks,imitation_black,imitation_white,win_miss_ema,block_miss_ema,win_boost,block_boost,cf_attempted,cf_candidates_avg,cf_added,cf_winrate_avg,cf_entropy_avg,time_total,time_selfplay,time_train,learning_rate
88,1.081457283347845,0.787109375,0.8862671346681358,0.7054782076853384,8.8671875,1.393351143495204,0.10284829838201404,0.09895840052517273,403,1,367,4,22,0,0,0.5874344958240937,0.8844798767830608,0.8335849272691254,0.7398330883941545,0,0.0,0,0.0,0.0,3.525506764650345,0.4711519777774811,3.0539521276950836,0.00039925610089331254
96,1.008999865502119,0.755859375,0.916939477262886,0.5948332099732961,8.73046875,1.3067159582828238,0.14114596869330853,0.1391185407517614,387,0,300,2,31,0,0,0.5518458805305257,0.8915055171819537,0.803033681303404,0.7410321348607832,0,0.0,0,0.0,0.0,3.427743673324585,0.4720381200313568,2.9553496837615967,0.00039918854234204646
104,0.9215811919420958,0.724609375,0.9055066069683004,0.5450472466601499,8.76171875,1.3691755503966792,0.09447713213739917,0.09217067315033121,371,0,315,4,32,0,0,0.518607040622715,0.898103875981416,0.7721756990860227,0.7420897703970457,0,0.0,0,0.0,0.0,3.418918639421463,0.46738260984420776,2.9511968791484833,0.00039912099522243494
112,0.8392584142275155,0.712890625,0.9072287022091339,0.5134456807557127,8.763671875,1.3296364574410355,0.12224756716750562,0.11989461848456998,365,0,323,2,27,0,0,0.4872100119976834,0.9043009393627559,0.7409661427635004,0.7430226724643942,0,0.0,0,0.0,0.0,3.4159039855003357,0.45815032720565796,2.957417905330658,0.0003990534595325437
120,0.7096090326085687,0.634765625,0.8669229241750589,0.4200621421692623,8.67578125,1.3092613899657826,0.10855448129586875,0.10712935092054618,325,0,284,3,37,0,0,0.45792924064847323,0.9101211130937562,0.7098710531475901,0.743845551648597,0,0.0,0,0.0,0.0,3.323755532503128,0.47008848190307617,2.853067636489868,0.0003989859352704387
128,0.5502727965358645,0.599609375,0.8393289484762723,0.3485177192678668,8.611328125,1.3604397410338587,0.11327762535074726,0.10979232978322653,307,0,264,1,27,0,0,0.430268427804184,0.915587318645409,0.6792548906976061,0.7445713836254931,0,0.0,0,0.0,0.0,3.5498271882534027,0.46916767954826355,3.0802170634269714,0.00039891842243418616
136,0.6565086756600067,0.603515625,0.8732114095156365,0.32903780083734935,8.501953125,1.2828163467323563,0.10079414572101086,0.09704046046627822,309,0,259,0,44,0,0,0.40410059518274194,0.9207210834630761,0.6486859529043449,0.7452116137696003,0,0.0,0,0.0,0.0,3.245540052652359,0.4598618745803833,2.7851578295230865,0.00039885092102185277
144,0.5112034997437149,0.625,0.885261342276145,0.35973915000243273,8.55078125,1.2639856884142524,0.08204323527752422,0.07842663762917701,320,0,204,0,26,0,0,0.3795242236582675,0.9255426257475861,0.6187093150057135,0.745776337631969,0,0.0,0,0.0,0.0,3.1946014165878296,0.4568355977535248,2.7373994290828705,0.00039878343103150546
152,-0.2478222080389969,0.556640625,0.817310307859703,0.29803391053391054,8.583984375,0.8032945661065336,0.11669272027211264,0.11182023353621565,285,0,247,1,39,0,0,0.3566397273415761,0.9300709340801602,0.5896930253401653,0.7462744601331728,0,0.0,0,0.0,0.0,3.244045317173004,0.4655873477458954,2.778150826692581,0.0003987159524612115
160,-0.39930263301357627,0.5625,0.7583630251863596,0.3529716139091139,8.6875,0.7301409316432435,0.08054783454281278,0.07985907284428492,288,1,242,0,51,0,0,0.33494980521817475,0.9328331686949005,0.5612092893637659,0.7465629687457157,0,0.0,0,0.0,0.0,3.2884594798088074,0.47371363639831543,2.8143553733825684,0.0003986484853090385
168,-0.6349171767942607,0.53515625,0.753110010023891,0.31311688653956204,8.736328125,0.7094086171743794,0.13101692390046082,0.1290941497675563,274,0,235,12,89,0,0,0.31630217096069196,0.9369180847280713,0.5355734576077995,0.7469683189976813,0,0.0,0,0.0,0.0,3.3462451696395874,0.4700447916984558,2.875874787569046,0.0003985810295730544
176,-2.7634770832955837,0.263671875,0.2949055284992785,0.23243522068170983,9.373046875,0.49474294403445507,0.11788385680119973,0.11905261464027131,135,0,98,17,152,0,0,0.3014304650308858,0.9407545665464098,0.5144335424473123,0.7473258637993581,0,0.0,0,0.0,0.0,3.4555779695510864,0.5259694457054138,2.929173618555069,0.0003985135852513274
184,-1.650325363036245,0.427734375,0.5600089929134047,0.30900418261051,9.5,0.5147697729740083,0.1129129264736548,0.11579459677039104,219,9,152,13,87,0,0,0.28558742271102816,0.9375247211680244,0.492511059591762,0.7470263478333712,0,0.0,0,0.0,0.0,3.530745357275009,0.5628602206707001,2.967484951019287,0.00039844615234192613
192,-0.6172215809492627,0.583984375,0.7893910913647756,0.3681040421004761,9.5859375,0.8997897681457667,0.12520211219089106,0.1264804533093693,299,16,235,14,49,0,0,0.2699230454117515,0.9261989874610667,0.47008650259449203,0.7461944464368293,0,0.0,0,0.0,0.0,3.9377719163894653,0.563464492559433,3.373864233493805,0.00039837873084291945
200,-0.7573622816707939,0.568359375,0.7159994684372261,0.4217633875215011,9.912109375,0.816805226949042,0.11925338406581432,0.11975171259072456,291,36,194,20,45,0,0,0.25610421042568043,0.902933290180641,0.4490001477551323,0.7436078734853475,0,0.0,0,0.0,0.0,3.755908280611038,0.5909788310527802,3.16465961933136,0.0003983113207523767
208,-0.5622929974342696,0.603515625,0.8007371897552162,0.41938713084693136,9.443359375,0.9347745440546243,0.12060264183674008,0.12190259209129414,309,19,224,23,46,0,0,0.24333245050060537,0.8903872709267922,0.4301024550747917,0.7416955413095391,0,0.0,0,0.0,0.0,3.594255566596985,0.535182923078537,3.058778703212738,0.0003982439220683673
216,-0.4798127021640539,0.642578125,0.8219705965018465,0.45628417943165506,10.724609375,0.9603314813928847,0.11489773693028837,0.1116501044317297,329,13,245,27,37,0,0,0.23176681404623237,0.8815042982686894,0.41149512033406077,0.7396523199277611,0,0.0,0,0.0,0.0,4.142222195863724,0.6681540608406067,3.4737875759601593,0.00039817653478896125
224,-0.41525579313747585,0.6328125,0.7948252217553688,0.48721210049335045,10.646484375,1.0618988552599844,0.10921551729552448,0.11463370849858426,324,14,219,21,33,0,0,0.22011220943950108,0.8682440244289187,0.3941968406410242,0.7367744298674022,0,0.0,0,0.0,0.0,4.055551290512085,0.6333414316177368,3.421894520521164,0.0003981091589122287
232,-0.730864017852582,0.6328125,0.8396251821561419,0.39943218476556175,10.28125,0.9234424144695763,0.14715978759340942,0.16182039683225116,324,19,256,11,25,0,0,0.20789226701849303,0.8529523588054265,0.37515593648511203,0.7335263480749239,0,0.0,0,0.0,0.0,3.974490165710449,0.6274463534355164,3.3467580676078796,0.00039804179443624023
240,-0.5874665022129193,0.67578125,0.8803681738164497,0.4624603666942377,9.8046875,0.7008885374137623,0.11172293347772211,0.11557839269556852,346,11,257,3,26,0,0,0.1955984357318425,0.8343728257891346,0.355112471162641,0.7298332716118289,0,0.0,0,0.0,0.0,3.786851704120636,0.5793830454349518,3.2071688175201416,0.0003979744413590667
248,-1.0945186796598136,0.58984375,0.7789533392981669,0.4120053349547249,10.46484375,0.7437549318622405,0.10476969939190894,0.11149526512905636,302,9,219,11,30,0,0,0.18513689737548428,0.8297362110431303,0.33765993416480533,0.728317439722334,0,0.0,0,0.0,0.0,3.96873676776886,0.6385912597179413,3.329872041940689,0.00039790709967877925
256,-0.4397978251799941,0.6796875,0.8459455785130845,0.5336118780215673,10.470703125,0.6724709723306405,0.10695768904406577,0.11124978841873322,348,13,285,7,32,0,0,0.17474080615762574,0.8217801527272701,0.32121633766914226,0.7258016421375155,0,0.0,0,0.0,0.0,4.357636958360672,0.6438523530960083,3.7134798169136047,0.0003978397693934495
264,-0.06152578358887695,0.646484375,0.7250508981705409,0.5629457753345406,11.36328125,0.7575718540870073,0.18180847429903224,0.18690238298945835,331,49,270,19,118,0,0,0.16644675259451722,0.8168465255655338,0.3064981619687993,0.7256993379761592,0,0.0,0,0.0,0.0,4.511587083339691,0.7215535342693329,3.7897422313690186,0.0003977724505011492
272,0.6115257363780984,0.69921875,0.7197446580767014,0.6693177528401113,13.515625,1.5047353860881136,0.20441407353791874,0.21045767193047837,358,72,266,61,54,0,0,0.16247045403622648,0.7928992545916582,0.29880292441111234,0.7187574886403068,0,0.0,0,0.0,0.0,5.227372527122498,0.8527268767356873,4.374340057373047,0.0003977051429999506
280,0.8400330223048513,0.740234375,0.7415120934105264,0.7411529585542378,16.35546875,1.627571107884979,0.12823961465619504,0.12932005942349276,379,116,238,82,76,0,0,0.15926696804490165,0.7695682301463377,0.29377765912631715,0.7110455400123779,0,0.0,0,0.0,0.0,6.240043729543686,0.9999845623970032,5.239738464355469,0.00039763784688792616
288,0.9437280598795041,0.755859375,0.7828254886750436,0.7384840704397155,15.576171875,1.8985804259608452,0.12453196207934525,0.12697221775254802,387,115,307,153,75,0,0,0.16220156351028012,0.7463003554701612,0.2965680764828793,0.7032849713863144,0,0.0,0,0.0,0.0,6.116513818502426,0.9865473210811615,5.129555255174637,0.0003975705621631487
296,1.1224835321772844,0.841796875,0.8305064118929194,0.8578893128982872,15.470703125,1.5097849586908088,0.12191956919559743,0.12606656399284089,431,87,330,141,35,0,0,0.16276223497153583,0.7183238095340377,0.2986269553511709,0.6915768758535428,0,0.0,0,0.0,0.0,6.034848093986511,0.920703649520874,5.113742709159851,0.00039750328882369137
304,0.7357689943746664,0.611328125,0.6279548475102015,0.5969076353647855,19.990234375,2.596481813006416,0.12137800711207092,0.12721568048410703,313,230,214,468,121,0,0,0.1800774183274801,0.695736750014488,0.32350774449950825,0.6818641537032573,0,0.0,0,0.0,0.0,7.87006151676178,1.2161895334720612,6.6534929275512695,0.0003974360268676277
312,1.2779548396356404,0.6484375,0.6447254321246256,0.6566038309989923,23.943359375,2.661141398764467,0.11164128135715146,0.11460463725424591,332,163,274,879,179,0,0,0.20660150022690507,0.6847182795480146,0.36552790285432313,0.67617377171641,0,0.0,0,0.0,0.0,9.812080979347229,1.459276258945465,8.35237741470337,0.0003973687762930314
320,1.2725608667824417,0.537109375,0.559838015536545,0.5063243739429084,25.767578125,2.923739708666984,0.10531394918507431,0.10801637872533065,275,146,265,1510,159,0,0,0.2391033248477885,0.6746704539674924,0.41548648848227043,0.6710605217616692,0,0.0,0,0.0,0.0,11.30031543970108,1.595884919166565,9.7039974629879,0.00039730153709797674
328,0.7565086000831798,0.5546875,0.6319866165128263,0.4792133445087299,15.47265625,2.247645897842473,0.19472816135385074,0.19483175605031583,284,130,265,759,118,0,0,0.25263934825296475,0.6650237907221223,0.44068039046115914,0.6662376164395929,0,0.0,0,0.0,0.0,6.616302013397217,0.9665866494178772,5.649399310350418,0.00039723430928053803
336,1.0862423207145184,0.6953125,0.7429857316627361,0.6347136062861869,12.44140625,1.740898069579098,0.21870693282107823,0.22208929630917068,356,78,288,265,75,0,0,0.25494996928335645,0.6553723197617918,0.44621486584013004,0.6620880007100289,0,0.0,0,0.0,0.0,5.091735690832138,0.7784431874752045,4.312836706638336,0.0003971670928387901
344,0.9203677633777261,0.708984375,0.7818621482683983,0.6375893160610555,11.21484375,1.6678743918852716,0.14826129376888275,0.14880393928341284,363,48,256,156,66,0,0,0.25249564785550577,0.6505233637187082,0.44190117397772366,0.6585621693313269,0,0.0,0,0.0,0.0,4.4905897080898285,0.6785528063774109,3.8117344081401825,0.00039709988777080813
352,0.9812184441834688,0.759765625,0.8000554950168083,0.7075541125541125,10.525390625,1.3993040923516193,0.14874787768349051,0.1489545280482737,389,29,315,68,62,0,0,0.2428762594940983,0.6508060939405838,0.4288492522448557,0.659579195922208,0,0.0,0,0.0,0.0,4.220253139734268,0.6160837411880493,3.6038659811019897,0.0003970326940746675
360,0.9930894132703543,0.767578125,0.9004003371316812,0.6124757647977892,10.0546875,1.4559631992788393,0.15696059656329453,0.15760137410762176,393,15,332,30,47,0,0,0.23105639159916697,0.6543088996453617,0.41108097932624676,0.6622185775698877,0,0.0,0,0.0,0.0,4.001951962709427,0.5688784718513489,3.4327573776245117,0.0003969655117484439
368,0.770497627556324,0.6875,0.8319050821839868,0.5469829011662128,9.45703125,1.286270463636571,0.1392165026627481,0.1416398913282779,352,17,314,28,49,0,0,0.2197157171880986,0.6602729558308926,0.39385329881195696,0.6632796724829879,0,0.0,0,0.0,0.0,3.7285166680812836,0.5285098552703857,3.199687749147415,0.0003968983407902135
376,0.8592887725681067,0.72265625,0.8674218679407246,0.5868202110389611,9.546875,1.1124968507324011,0.14948230748996139,0.15149949107917854,370,11,319,43,30,0,0,0.21013870462511075,0.6649872293066967,0.3782235170390216,0.6644940205461469,0,0.0,0,0.0,0.0,3.765540897846222,0.5327769815921783,3.2324664890766144,0.0003968311811980527
384,0.7680097464472055,0.69921875,0.8297987224581109,0.5512976748670483,9.228515625,1.194283990695824,0.15995597053552046,0.1628345648093642,358,6,285,15,41,0,0,0.19870959936481122,0.6781198812745296,0.3604387117985831,0.6710663716604921,0,0.0,0,0.0,0.0,3.865830510854721,0.5144334137439728,3.3510691821575165,0.00039676403297003824
392,0.6873515895567834,0.6640625,0.8699219203529548,0.45604522759408905,9.1015625,1.0532449397821195,0.15180260606575757,0.1568577024796598,340,7,312,13,42,0,0,0.18784075093656602,0.6904643332704226,0.34246162618651876,0.6770046563036597,0,0.0,0,0.0,0.0,3.5499889850616455,0.48819127678871155,3.0615030229091644,0.00039669689610424705
400,0.3281909285869915,0.60546875,0.8029971953732731,0.44138756772325316,9.447265625,0.6996323787323613,0.15307157556526363,0.15930298939871806,310,18,274,14,38,0,0,0.17764413807579887,0.6901963532078229,0.32602945771944225,0.6774041056648712,0,0.0,0,0.0,0.0,3.6222587525844574,0.5271266400814056,3.0948306024074554,0.00039662977059875675
408,-0.7162721087224782,0.48046875,0.5852423785891527,0.3841877488222369,10.1171875,0.6591976439096179,0.17036240349989384,0.18248195718528848,246,11,195,33,52,0,0,0.17227327382520732,0.6995403389204439,0.3166301462126655,0.6812225441429672,0,0.0,0,0.0,0.0,3.8429941534996033,0.5996765494346619,3.2430428564548492,0.0003965626564516449
416,-1.1092157664243132,0.470703125,0.6436079860648827,0.30244609898039154,9.505859375,0.7814111847334947,0.09092666924698278,0.09549774296647892,241,10,181,33,62,0,0,0.16739309725471138,0.7091406175717975,0.30726863850853914,0.6864883093627921,0,0.0,0,0.0,0.0,3.558571994304657,0.553981751203537,3.0042609572410583,0.0003964955536609895
424,-1.208723691292107,0.46875,0.5398872454248123,0.3935072141514139,9.837890625,1.0102795080632674,0.09247208444867283,0.09645258870051925,240,23,179,57,57,0,0,0.16538097937599874,0.7072430066416154,0.30416365913112786,0.6859648573533434,0,0.0,0,0.0,0.0,3.7271861732006073,0.5767295360565186,3.1502064764499664,0.00039642846222486905
432,-0.7128654234693386,0.541015625,0.666283671525607,0.41340326652825576,9.560546875,0.9202762928811916,0.09721996646840125,0.10096691678692092,277,13,219,43,83,0,0,0.16075259141645065,0.7166112019824327,0.2960493077271027,0.6890966228290903,0,0.0,0,0.0,0.0,3.6591283082962036,0.5319484174251556,3.1269111037254333,0.00039636138214136214
440,-0.6648703287355602,0.52734375,0.6142432636039395,0.44208156607569304,9.8515625,0.846229986269848,0.09647042263532057,0.1016259533640658,270,20,209,43,125,0,0,0.1568526023030478,0.7263138883617434,0.2904667606221958,0.6933402764106047,0,0.0,0,0.0,0.0,3.842768371105194,0.5800714492797852,3.262428432703018,0.0003962943134085478
448,-0.7753900734242052,0.5546875,0.7140435704462625,0.40907347424188034,9.525390625,0.9133241706480903,0.12110196868889034,0.12375973236122048,284,11,225,36,98,0,0,0.15147451311958726,0.736520181881545,0.28130570090679274,0.6973516124190057,0,0.0,0,0.0,0.0,3.941645860671997,0.5339132845401764,3.407412886619568,0.0003962272560245054
456,-1.2796208416111767,0.48046875,0.5688622144431936,0.3736064689041956,9.92578125,0.7108769429422138,0.1137077211169526,0.11685622489236291,246,19,175,44,123,0,0,0.14905740804489143,0.7439378351607248,0.27758862426581266,0.7005533903592227,0,0.0,0,0.0,0.0,3.8410767912864685,0.6030952036380768,3.237490177154541,0.00039616020998731454
464,-1.5472996867028996,0.48046875,0.608256289654316,0.3244257393746409,9.701171875,0.8436279176120514,0.12326119956560433,0.1253896305356102,246,13,178,23,89,0,0,0.1442118850203954,0.7526405890223348,0.2689279033504096,0.7037110694895083,0,0.0,0,0.0,0.0,3.6626665890216827,0.5450914204120636,3.117255538702011,0.00039609317529505525
472,-0.7556403955677524,0.53125,0.6160542203645651,0.4450122167437158,10.341796875,0.7969723990261928,0.1251923863310367,0.12924828639469882,272,9,193,49,78,0,0,0.141271883262637,0.7627852777407319,0.26292396754752456,0.7073646435799387,0,0.0,0,0.0,0.0,3.964758574962616,0.6188071966171265,3.3456802666187286,0.0003960261519458079
480,0.11735141163808294,0.578125,0.7102717715817416,0.45511123443607704,10.546875,1.486550844618479,0.12181906669866294,0.12170079973623386,296,26,201,38,64,0,0,0.13790460158044926,0.7601189287182686,0.2580317850868601,0.7071743952384527,0,0.0,0,0.0,0.0,4.056745767593384,0.6609557569026947,3.395494967699051,0.00039595913993765297
488,-0.9571115300350357,0.490234375,0.6200516045566101,0.37510528208525984,11.54296875,1.1188414400597895,0.10868825332727283,0.11132111001403644,251,33,156,42,60,0,0,0.1358698852106773,0.7538684337885454,0.25478713861049895,0.7051391189048114,0,0.0,0,0.0,0.0,4.357424467802048,0.7311907410621643,3.6259337067604065,0.0003958921392686716
496,0.46836539078503847,0.68359375,0.8136996767793139,0.5382605530456697,10.71875,0.9022157709014844,0.13399973267223686,0.13856569730178026,350,33,260,30,81,0,0,0.13097198475253308,0.7500564423094532,0.24478200211712997,0.7034497283446915,0,0.0,0,0.0,0.0,4.1873277723789215,0.6463419795036316,3.5406743586063385,0.00039582514993694495
504,0.024657956906594336,0.591796875,0.6122928832962551,0.572477466365334,14.111328125,1.155900384909533,0.09674292948329821,0.1055779347300597,303,63,135,89,169,0,0,0.13442393089858987,0.7448097381992667,0.25102010043442846,0.7015605919520518,0,0.0,0,0.0,0.0,5.437446087598801,0.900428295135498,4.536691308021545,0.00039575817194055464
512,0.612306670867838,0.6796875,0.7222320277620574,0.6384085345778895,14.015625,1.6203539739527177,0.09501738629478496,0.09490447523394362,348,80,198,146,75,0,0,0.14040302914544334,0.7269332896862732,0.2584790500791556,0.6947111605012717,0,0.0,0,0.0,0.0,5.675062716007233,0.86595818400383,4.808769971132278,0.00039569120527758263
520,0.3848492755605548,0.72265625,0.736284344768598,0.7070901835014738,15.45703125,1.5857932846653235,0.10432518644665834,0.10593658605403675,370,85,220,120,70,0,0,0.14271190621498406,0.7108758646185331,0.26442322537157625,0.6884001426950065,0,0.0,0,0.0,0.0,6.117443114519119,0.9000186920166016,5.217103362083435,0.00039562424994611124
528,0.7881388275127392,0.859375,0.8505084315807423,0.8664026497695853,15.20703125,1.3105833587344846,0.11087385010435469,0.10426607388935395,440,81,279,56,57,0,0,0.13940740228505502,0.6924962958151416,0.25973953874959255,0.6792848275055331,0,0.0,0,0.0,0.0,6.100958079099655,0.9059204459190369,5.194708406925201,0.00039555730594422297
536,0.6351717671423103,0.845703125,0.8419255090587616,0.8412988554095633,15.115234375,1.5170123131831534,0.11554610103485174,0.11272839493518935,433,87,277,74,50,0,0,0.13783091138912165,0.6728537997524985,0.25602911234602876,0.6709218716131088,0,0.0,0,0.0,0.0,6.047607868909836,0.9049807190895081,5.142286539077759,0.00039549037327000076
544,0.6780007777560968,0.875,0.8812882738759263,0.8714127573022757,15.392578125,1.4362871731414004,0.09136366530947271,0.09178562156368641,448,99,272,62,48,0,0,0.13503830177526435,0.651850784901735,0.2527871686611599,0.6606257739161606,0,0.0,0,0.0,0.0,6.191864401102066,0.9403249323368073,5.251070290803909,0.00039542345192152787
552,0.5326892883167602,0.814453125,0.8046917355651938,0.8282275883838384,16.72265625,1.3109496030116972,0.08948050052276812,0.09129962693506519,417,129,234,49,55,0,0,0.13215986106776156,0.6313987255864533,0.24750135163492393,0.6495534916931457,0,0.0,0,0.0,0.0,6.461085200309753,0.8850121796131134,5.575666546821594,0.0003953565418968878
560,0.4451167398074176,0.84765625,0.8906637972687668,0.8048937346146233,16.05078125,1.0945696190773748,0.0680282029825321,0.0689706660946533,434,108,244,21,42,0,0,0.126361627111923,0.6102268731194092,0.23823898696048817,0.6382287268329704,0,0.0,0,0.0,0.0,6.227323442697525,0.8710625767707825,5.35585755109787,0.0003952896431941645
568,0.5567163635569159,0.9140625,0.9100304351620141,0.9124827121337132,15.400390625,0.9662421521316681,0.07062606960244011,0.07023615580401117,468,98,280,21,20,0,0,0.12079173419323025,0.5855641616133396,0.22756630408955292,0.6233401000324368,0,0.0,0,0.0,0.0,6.076071530580521,0.8672760426998138,5.208433628082275,0.00039522275581144206
576,0.6145772653399035,0.90625,0.9163564585759278,0.8946588131490651,16.357421875,1.0697568212365025,0.07424301303399261,0.0744340140391887,464,133,270,41,32,0,0,0.11751286384304449,0.561616653276521,0.22215442757319181,0.6079027323347732,0,0.0,0,0.0,0.0,6.624378144741058,0.8524253368377686,5.771623969078064,0.00039515587974680514
584,0.5005747438990511,0.826171875,0.8451220610301332,0.8071171594609095,16.19921875,1.3541333644505267,0.0648960769030964,0.0655775705175822,423,144,244,41,48,0,0,0.11490076012681266,0.5425086710701511,0.21723947638364527,0.5946028376708203,0,0.0,0,0.0,0.0,6.30099830031395,0.8836291134357452,5.417046368122101,0.0003950890149983386
592,0.5247930912300944,0.859375,0.844916529830323,0.871185284458611,17.6875,1.2091808457994562,0.0683130593097303,0.06995057742772887,440,199,274,47,33,0,0,0.11269803455940795,0.5187566796054255,0.21212014380822353,0.5787150804978345,0,0.0,0,0.0,0.0,6.898743093013763,0.9678335189819336,5.930632919073105,0.0003950221615641275
600,0.5000229144934565,0.8671875,0.8675881236325722,0.879086021025784,17.244140625,1.0842001810588906,0.0563788034778554,0.05759504712500565,444,174,252,23,40,0,0,0.1082028917288148,0.4985431843152133,0.2045152049305934,0.5633085182698795,0,0.0,0,0.0,0.0,6.627624750137329,0.8912330865859985,5.736028462648392,0.0003949553194422575
608,0.5429380272398703,0.912109375,0.9407753240592425,0.8807668894571008,16.55078125,1.0520750042421345,0.0546465924999211,0.05510047306799144,467,173,293,24,14,0,0,0.10401209686934042,0.47257803384635205,0.197570904014998,0.5440452342465462,0,0.0,0,0.0,0.0,6.4516076147556305,0.8854503929615021,5.565724223852158,0.0003948884886308142
616,0.4190209385342314,0.818359375,0.8642765529150729,0.7685313530648217,20.57421875,1.058117828083208,0.057565882794733625,0.05823364962690583,419,272,223,41,44,0,0,0.10233942988718675,0.45227818403327885,0.19353161176913847,0.5269586970639337,0,0.0,0,0.0,0.0,7.757221311330795,1.0088273286819458,6.748092532157898,0.00039482166912788397
624,0.35475412470987067,0.8203125,0.8437120001775174,0.7976964959834508,19.345703125,1.0748244737097905,0.05896232248778688,0.06306066863007563,420,224,246,20,44,0,0,0.09847240848834146,0.43499676206421145,0.1877941137194966,0.5119093203494316,0,0.0,0,0.0,0.0,7.405433714389801,1.0174398720264435,6.387739360332489,0.00039475486093155313
632,0.3768982620094903,0.837890625,0.8586492893833976,0.8185487593131093,22.53515625,0.9144598493154716,0.04557399218174396,0.04714619839384278,429,312,231,23,50,0,0,0.0950870802576185,0.41681938637582683,0.18224157969040944,0.49633728619352685,0,0.0,0,0.0,0.0,8.427370995283127,1.112671822309494,7.314375281333923,0.0003946880640399086
640,0.4059881115099415,0.84765625,0.8739137575075075,0.8260509844697925,21.615234375,0.9741272229626461,0.046025162329897285,0.04452523521711707,434,320,241,52,43,0,0,0.09421038708990938,0.39852435898274696,0.1803605182048731,0.4808654954866194,0,0.0,0,0.0,0.0,8.440623223781586,1.084825187921524,7.355516940355301,0.00039462127845103746
